COD_BASE;COD_VER_EXEC;COD_CUBE;DATA_EXEC;CUBE_START_TIME;CUBE_END_TIME;SELECT_TIME;WRITE_TIME;TOTAL_TIME;TUPLAS_GRAVADAS;VALORES_GRAVADOS;REGISTROS_SELECIONADOS
1;2;0001;2024-01-07 00:00;2025-01-06 23:48:48;2025-01-06 23:48:53;2,69;1,79;4,48;10540;105400;101150
1;2;0002;2024-01-07 00:00;2025-01-06 23:48:53;2025-01-06 23:49:01;4,15;2,77;6,92;28168;281680;101150
1;2;0003;2024-01-07 00:00;2025-01-06 23:49:02;2025-01-06 23:49:12;5,50;3,67;9,17;41127;411270;101150
1;2;0000;2024-01-07 00:00;2025-01-06 23:48:48;2025-01-06 23:49:12;12,34;8,23;20,57;79835;798350;303450
1;3;0001;2024-01-11 00:00;2025-01-06 23:49:12;2025-01-06 23:49:18;2,65;1,77;4,42;10437;104370;101150
1;3;0002;2024-01-11 00:00;2025-01-06 23:49:18;2025-01-06 23:49:27;4,70;3,13;7,83;28023;280230;101150
1;3;0003;2024-01-11 00:00;2025-01-06 23:49:27;2025-01-06 23:49:38;5,77;3,85;9,62;40983;409830;101150
1;3;0000;2024-01-11 00:00;2025-01-06 23:49:12;2025-01-06 23:49:38;13,12;8,75;21,87;79443;794430;303450
1;4;0001;2024-01-15 00:00;2025-01-06 23:49:39;2025-01-06 23:49:45;2,79;1,86;4,65;10427;104270;101150
1;4;0002;2024-01-15 00:00;2025-01-06 23:49:45;2025-01-06 23:49:53;4,36;2,91;7,27;27866;278660;101150
1;4;0003;2024-01-15 00:00;2025-01-06 23:49:54;2025-01-06 23:50:04;5,65;3,76;9,41;40962;409620;101150
1;4;0000;2024-01-15 00:00;2025-01-06 23:49:39;2025-01-06 23:50:04;12,80;8,53;21,33;79255;792550;303450
1;5;0001;2024-01-19 00:00;2025-01-06 23:50:05;2025-01-06 23:50:11;2,75;1,83;4,58;10554;105540;101150
1;5;0002;2024-01-19 00:00;2025-01-06 23:50:11;2025-01-06 23:50:19;4,46;2,97;7,43;28323;283230;101150
1;5;0003;2024-01-19 00:00;2025-01-06 23:50:19;2025-01-06 23:50:30;5,51;3,68;9,19;41253;412530;101150
1;5;0000;2024-01-19 00:00;2025-01-06 23:50:05;2025-01-06 23:50:30;12,72;8,48;21,19;80130;801300;303450
1;6;0001;2024-01-23 00:00;2025-01-06 23:50:30;2025-01-06 23:50:36;2,82;1,88;4,70;10452;104520;101150
1;6;0002;2024-01-23 00:00;2025-01-06 23:50:36;2025-01-06 23:50:48;6,19;4,13;10,32;28125;281250;101150
1;6;0003;2024-01-23 00:00;2025-01-06 23:50:48;2025-01-06 23:51:01;7,29;4,86;12,15;41045;410450;101150
1;6;0000;2024-01-23 00:00;2025-01-06 23:50:30;2025-01-06 23:51:01;16,30;10,87;27,17;79622;796220;303450
1;7;0001;2024-01-27 00:00;2025-01-06 23:51:02;2025-01-06 23:51:09;3,29;2,19;5,48;10532;105320;101149
1;7;0002;2024-01-27 00:00;2025-01-06 23:51:09;2025-01-06 23:51:21;6,31;4,20;10,51;28145;281450;101149
1;7;0003;2024-01-27 00:00;2025-01-06 23:51:21;2025-01-06 23:51:34;6,23;4,15;10,38;41165;411650;101149
1;7;0000;2024-01-27 00:00;2025-01-06 23:51:02;2025-01-06 23:51:34;15,82;10,55;26,37;79842;798420;303447
1;8;0001;2024-01-31 00:00;2025-01-06 23:51:34;2025-01-06 23:51:40;2,96;1,98;4,94;10439;104390;101149
1;8;0002;2024-01-31 00:00;2025-01-06 23:51:40;2025-01-06 23:51:51;5,71;3,81;9,52;28039;280390;101149
1;8;0003;2024-01-31 00:00;2025-01-06 23:51:51;2025-01-06 23:52:02;5,87;3,91;9,78;41221;412210;101149
1;8;0000;2024-01-31 00:00;2025-01-06 23:51:34;2025-01-06 23:52:02;14,54;9,69;24,24;79699;796990;303447
1;9;0001;2024-02-04 00:00;2025-01-06 23:52:03;2025-01-06 23:52:09;3,12;2,08;5,19;10563;105630;101149
1;9;0002;2024-02-04 00:00;2025-01-06 23:52:09;2025-01-06 23:52:22;6,55;4,37;10,91;28295;282950;101149
1;9;0003;2024-02-04 00:00;2025-01-06 23:52:22;2025-01-06 23:52:32;5,64;3,76;9,40;41210;412100;101149
1;9;0000;2024-02-04 00:00;2025-01-06 23:52:03;2025-01-06 23:52:32;15,30;10,20;25,51;80068;800680;303447
1;10;0001;2024-02-08 00:00;2025-01-06 23:52:33;2025-01-06 23:52:39;2,82;1,88;4,71;10563;105630;101149
1;10;0002;2024-02-08 00:00;2025-01-06 23:52:39;2025-01-06 23:52:50;5,90;3,93;9,83;28327;283270;101149
1;10;0003;2024-02-08 00:00;2025-01-06 23:52:50;2025-01-06 23:53:01;6,00;4,00;10,01;41418;414180;101149
1;10;0000;2024-02-08 00:00;2025-01-06 23:52:33;2025-01-06 23:53:01;14,72;9,82;24,54;80308;803080;303447
1;11;0001;2024-02-12 00:00;2025-01-06 23:53:01;2025-01-06 23:53:08;3,16;2,11;5,27;10552;105520;101149
1;11;0002;2024-02-12 00:00;2025-01-06 23:53:08;2025-01-06 23:53:21;6,67;4,45;11,12;28383;283830;101149
1;11;0003;2024-02-12 00:00;2025-01-06 23:53:21;2025-01-06 23:53:32;6,17;4,11;10,28;41519;415190;101149
1;11;0000;2024-02-12 00:00;2025-01-06 23:53:01;2025-01-06 23:53:32;16,00;10,67;26,67;80454;804540;303447
1;12;0001;2024-02-16 00:00;2025-01-06 23:53:33;2025-01-06 23:53:39;2,87;1,91;4,79;10589;105890;101147
1;12;0002;2024-02-16 00:00;2025-01-06 23:53:39;2025-01-06 23:53:50;5,94;3,96;9,90;28158;281580;101147
1;12;0003;2024-02-16 00:00;2025-01-06 23:53:50;2025-01-06 23:54:01;5,79;3,86;9,64;41174;411740;101147
1;12;0000;2024-02-16 00:00;2025-01-06 23:53:33;2025-01-06 23:54:01;14,60;9,73;24,33;79921;799210;303441
1;13;0001;2024-02-20 00:00;2025-01-06 23:54:01;2025-01-06 23:54:07;2,87;1,91;4,79;10476;104760;101147
1;13;0002;2024-02-20 00:00;2025-01-06 23:54:07;2025-01-06 23:54:18;5,96;3,98;9,94;28116;281160;101147
1;13;0003;2024-02-20 00:00;2025-01-06 23:54:18;2025-01-06 23:54:30;5,98;3,99;9,97;41129;411290;101147
1;13;0000;2024-02-20 00:00;2025-01-06 23:54:01;2025-01-06 23:54:30;14,82;9,88;24,69;79721;797210;303441
1;14;0001;2024-02-24 00:00;2025-01-06 23:54:30;2025-01-06 23:54:36;2,92;1,95;4,87;10450;104500;101147
1;14;0002;2024-02-24 00:00;2025-01-06 23:54:36;2025-01-06 23:54:48;6,77;4,51;11,28;28221;282210;101147
1;14;0003;2024-02-24 00:00;2025-01-06 23:54:49;2025-01-06 23:55:00;5,94;3,96;9,90;41302;413020;101147
1;14;0000;2024-02-24 00:00;2025-01-06 23:54:30;2025-01-06 23:55:00;15,63;10,42;26,05;79973;799730;303441
1;15;0001;2024-02-28 00:00;2025-01-06 23:55:00;2025-01-06 23:55:06;2,96;1,97;4,93;10665;106650;101147
1;15;0002;2024-02-28 00:00;2025-01-06 23:55:06;2025-01-06 23:55:14;3,85;2,57;6,42;28394;283940;101147
1;15;0003;2024-02-28 00:00;2025-01-06 23:55:14;2025-01-06 23:55:25;5,84;3,90;9,74;41076;410760;101147
1;15;0000;2024-02-28 00:00;2025-01-06 23:55:00;2025-01-06 23:55:25;12,65;8,44;21,09;80135;801350;303441
1;16;0001;2024-03-03 00:00;2025-01-06 23:55:25;2025-01-06 23:55:32;3,11;2,08;5,19;10459;104590;101147
1;16;0002;2024-03-03 00:00;2025-01-06 23:55:32;2025-01-06 23:55:41;4,61;3,07;7,69;28205;282050;101147
1;16;0003;2024-03-03 00:00;2025-01-06 23:55:41;2025-01-06 23:55:52;6,33;4,22;10,56;41083;410830;101147
1;16;0000;2024-03-03 00:00;2025-01-06 23:55:25;2025-01-06 23:55:52;14,06;9,37;23,43;79747;797470;303441
1;17;0001;2024-03-07 00:00;2025-01-06 23:55:53;2025-01-06 23:55:59;3,10;2,07;5,16;10461;104610;101146
1;17;0002;2024-03-07 00:00;2025-01-06 23:55:59;2025-01-06 23:56:08;4,55;3,03;7,58;28280;282800;101146
1;17;0003;2024-03-07 00:00;2025-01-06 23:56:08;2025-01-06 23:56:20;6,43;4,29;10,72;41219;412190;101146
1;17;0000;2024-03-07 00:00;2025-01-06 23:55:53;2025-01-06 23:56:20;14,08;9,38;23,46;79960;799600;303438
1;18;0001;2024-03-11 00:00;2025-01-06 23:56:21;2025-01-06 23:56:27;3,18;2,12;5,30;10437;104370;101146
1;18;0002;2024-03-11 00:00;2025-01-06 23:56:27;2025-01-06 23:56:35;3,99;2,66;6,65;28297;282970;101146
1;18;0003;2024-03-11 00:00;2025-01-06 23:56:35;2025-01-06 23:56:47;6,14;4,09;10,23;41091;410910;101146
1;18;0000;2024-03-11 00:00;2025-01-06 23:56:21;2025-01-06 23:56:47;13,31;8,88;22,19;79825;798250;303438
1;19;0001;2024-03-15 00:00;2025-01-06 23:56:47;2025-01-06 23:56:53;3,10;2,07;5,17;10490;104900;101146
1;19;0002;2024-03-15 00:00;2025-01-06 23:56:53;2025-01-06 23:57:01;3,95;2,63;6,59;28219;282190;101146
1;19;0003;2024-03-15 00:00;2025-01-06 23:57:01;2025-01-06 23:57:13;6,37;4,25;10,62;41111;411110;101146
1;19;0000;2024-03-15 00:00;2025-01-06 23:56:47;2025-01-06 23:57:13;13,43;8,95;22,38;79820;798200;303438
1;20;0001;2024-03-19 00:00;2025-01-06 23:57:13;2025-01-06 23:57:20;3,29;2,20;5,49;10474;104740;101146
1;20;0002;2024-03-19 00:00;2025-01-06 23:57:20;2025-01-06 23:57:29;4,31;2,88;7,19;28384;283840;101146
1;20;0003;2024-03-19 00:00;2025-01-06 23:57:29;2025-01-06 23:57:40;6,26;4,17;10,43;41140;411400;101146
1;20;0000;2024-03-19 00:00;2025-01-06 23:57:13;2025-01-06 23:57:40;13,86;9,24;23,10;79998;799980;303438
1;21;0001;2024-03-23 00:00;2025-01-06 23:57:40;2025-01-06 23:57:47;3,11;2,08;5,19;10470;104700;101146
1;21;0002;2024-03-23 00:00;2025-01-06 23:57:47;2025-01-06 23:57:55;4,01;2,67;6,68;28335;283350;101146
1;21;0003;2024-03-23 00:00;2025-01-06 23:57:55;2025-01-06 23:58:07;6,32;4,22;10,54;41206;412060;101146
1;21;0000;2024-03-23 00:00;2025-01-06 23:57:40;2025-01-06 23:58:07;13,45;8,97;22,41;80011;800110;303438
2;2;0001;2024-01-07 00:00;2025-01-06 23:58:07;2025-01-06 23:58:13;2,62;1,75;4,37;10447;104470;101150
2;2;0002;2024-01-07 00:00;2025-01-06 23:58:13;2025-01-06 23:58:23;5,62;3,75;9,37;28190;281900;101150
2;2;0003;2024-01-07 00:00;2025-01-06 23:58:23;2025-01-06 23:58:34;5,56;3,71;9,27;41104;411040;101150
2;2;0000;2024-01-07 00:00;2025-01-06 23:58:07;2025-01-06 23:58:34;13,81;9,20;23,01;79741;797410;303450
2;3;0001;2024-01-11 00:00;2025-01-06 23:58:34;2025-01-06 23:58:40;2,68;1,78;4,46;10512;105120;101150
2;3;0002;2024-01-11 00:00;2025-01-06 23:58:40;2025-01-06 23:58:50;5,50;3,67;9,16;28289;282890;101150
2;3;0003;2024-01-11 00:00;2025-01-06 23:58:51;2025-01-06 23:59:01;5,56;3,71;9,27;41274;412740;101150
2;3;0000;2024-01-11 00:00;2025-01-06 23:58:34;2025-01-06 23:59:01;13,74;9,16;22,90;80075;800750;303450
2;4;0001;2024-01-15 00:00;2025-01-06 23:59:02;2025-01-06 23:59:07;2,73;1,82;4,54;10439;104390;101150
2;4;0002;2024-01-15 00:00;2025-01-06 23:59:07;2025-01-06 23:59:18;5,57;3,71;9,28;28278;282780;101150
2;4;0003;2024-01-15 00:00;2025-01-06 23:59:18;2025-01-06 23:59:28;5,43;3,62;9,04;41189;411890;101150
2;4;0000;2024-01-15 00:00;2025-01-06 23:59:02;2025-01-06 23:59:28;13,72;9,15;22,87;79906;799060;303450
2;5;0001;2024-01-19 00:00;2025-01-06 23:59:29;2025-01-06 23:59:35;2,65;1,77;4,42;10478;104780;101150
2;5;0002;2024-01-19 00:00;2025-01-06 23:59:35;2025-01-06 23:59:45;5,54;3,69;9,23;28253;282530;101150
2;5;0003;2024-01-19 00:00;2025-01-06 23:59:45;2025-01-06 23:59:55;5,37;3,58;8,95;41147;411470;101150
2;5;0000;2024-01-19 00:00;2025-01-06 23:59:29;2025-01-06 23:59:55;13,55;9,04;22,59;79878;798780;303450
2;6;0001;2024-01-23 00:00;2025-01-06 23:59:56;2025-01-07 00:00:01;2,69;1,80;4,49;10530;105300;101150
2;6;0002;2024-01-23 00:00;2025-01-07 00:00:02;2025-01-07 00:00:13;6,09;4,06;10,14;28458;284580;101150
2;6;0003;2024-01-23 00:00;2025-01-07 00:00:13;2025-01-07 00:00:24;5,53;3,69;9,22;41353;413530;101150
2;6;0000;2024-01-23 00:00;2025-01-06 23:59:56;2025-01-07 00:00:24;14,31;9,54;23,86;80341;803410;303450
2;7;0001;2024-01-27 00:00;2025-01-07 00:00:24;2025-01-07 00:00:30;2,76;1,84;4,60;10471;104710;101149
2;7;0002;2024-01-27 00:00;2025-01-07 00:00:30;2025-01-07 00:00:40;5,73;3,82;9,55;28310;283100;101149
2;7;0003;2024-01-27 00:00;2025-01-07 00:00:40;2025-01-07 00:00:51;5,52;3,68;9,19;41211;412110;101149
2;7;0000;2024-01-27 00:00;2025-01-07 00:00:24;2025-01-07 00:00:51;14,01;9,34;23,35;79992;799920;303447
2;8;0001;2024-01-31 00:00;2025-01-07 00:00:51;2025-01-07 00:00:57;2,77;1,85;4,62;10436;104360;101149
2;8;0002;2024-01-31 00:00;2025-01-07 00:00:57;2025-01-07 00:01:08;5,87;3,91;9,78;28215;282150;101149
2;8;0003;2024-01-31 00:00;2025-01-07 00:01:08;2025-01-07 00:01:19;5,60;3,73;9,33;41134;411340;101149
2;8;0000;2024-01-31 00:00;2025-01-07 00:00:51;2025-01-07 00:01:19;14,24;9,49;23,73;79785;797850;303447
2;9;0001;2024-02-04 00:00;2025-01-07 00:01:19;2025-01-07 00:01:25;2,85;1,90;4,75;10471;104710;101149
2;9;0002;2024-02-04 00:00;2025-01-07 00:01:25;2025-01-07 00:01:36;6,04;4,03;10,07;28119;281190;101149
2;9;0003;2024-02-04 00:00;2025-01-07 00:01:37;2025-01-07 00:01:47;5,70;3,80;9,51;41132;411320;101149
2;9;0000;2024-02-04 00:00;2025-01-07 00:01:19;2025-01-07 00:01:47;14,60;9,73;24,33;79722;797220;303447
2;10;0001;2024-02-08 00:00;2025-01-07 00:01:48;2025-01-07 00:01:54;2,86;1,90;4,76;10458;104580;101149
2;10;0002;2024-02-08 00:00;2025-01-07 00:01:54;2025-01-07 00:02:02;4,37;2,92;7,29;28234;282340;101149
2;10;0003;2024-02-08 00:00;2025-01-07 00:02:02;2025-01-07 00:02:13;5,57;3,72;9,29;41219;412190;101149
2;10;0000;2024-02-08 00:00;2025-01-07 00:01:48;2025-01-07 00:02:13;12,81;8,54;21,34;79911;799110;303447
2;11;0001;2024-02-12 00:00;2025-01-07 00:02:13;2025-01-07 00:02:19;2,86;1,90;4,76;10447;104470;101149
2;11;0002;2024-02-12 00:00;2025-01-07 00:02:19;2025-01-07 00:02:30;6,11;4,07;10,18;28211;282110;101149
2;11;0003;2024-02-12 00:00;2025-01-07 00:02:30;2025-01-07 00:02:41;5,80;3,87;9,67;41270;412700;101149
2;11;0000;2024-02-12 00:00;2025-01-07 00:02:13;2025-01-07 00:02:41;14,76;9,84;24,61;79928;799280;303447
2;12;0001;2024-02-16 00:00;2025-01-07 00:02:42;2025-01-07 00:02:48;2,88;1,92;4,80;10472;104720;101147
2;12;0002;2024-02-16 00:00;2025-01-07 00:02:48;2025-01-07 00:02:59;6,35;4,23;10,59;28264;282640;101147
2;12;0003;2024-02-16 00:00;2025-01-07 00:02:59;2025-01-07 00:03:10;5,83;3,88;9,71;41097;410970;101147
2;12;0000;2024-02-16 00:00;2025-01-07 00:02:42;2025-01-07 00:03:10;15,06;10,04;25,10;79833;798330;303441
2;13;0001;2024-02-20 00:00;2025-01-07 00:03:11;2025-01-07 00:03:16;2,83;1,89;4,72;10478;104780;101147
2;13;0002;2024-02-20 00:00;2025-01-07 00:03:16;2025-01-07 00:03:27;5,84;3,89;9,74;28261;282610;101147
2;13;0003;2024-02-20 00:00;2025-01-07 00:03:27;2025-01-07 00:03:38;5,86;3,91;9,77;41263;412630;101147
2;13;0000;2024-02-20 00:00;2025-01-07 00:03:11;2025-01-07 00:03:38;14,54;9,69;24,23;80002;800020;303441
2;14;0001;2024-02-24 00:00;2025-01-07 00:03:39;2025-01-07 00:03:45;2,98;1,99;4,96;10602;106020;101147
2;14;0002;2024-02-24 00:00;2025-01-07 00:03:45;2025-01-07 00:03:57;6,40;4,27;10,67;28247;282470;101147
2;14;0003;2024-02-24 00:00;2025-01-07 00:03:57;2025-01-07 00:04:10;6,81;4,54;11,35;41230;412300;101147
2;14;0000;2024-02-24 00:00;2025-01-07 00:03:39;2025-01-07 00:04:10;16,19;10,79;26,99;80079;800790;303441
2;15;0001;2024-02-28 00:00;2025-01-07 00:04:10;2025-01-07 00:04:17;3,16;2,11;5,27;10514;105140;101147
2;15;0002;2024-02-28 00:00;2025-01-07 00:04:17;2025-01-07 00:04:29;6,90;4,60;11,51;28079;280790;101147
2;15;0003;2024-02-28 00:00;2025-01-07 00:04:30;2025-01-07 00:04:42;6,45;4,30;10,75;40997;409970;101147
2;15;0000;2024-02-28 00:00;2025-01-07 00:04:10;2025-01-07 00:04:42;16,52;11,01;27,53;79590;795900;303441
2;16;0001;2024-03-03 00:00;2025-01-07 00:04:42;2025-01-07 00:04:48;2,99;1,99;4,98;10439;104390;101147
2;16;0002;2024-03-03 00:00;2025-01-07 00:04:49;2025-01-07 00:04:56;4,04;2,70;6,74;28187;281870;101147
2;16;0003;2024-03-03 00:00;2025-01-07 00:04:57;2025-01-07 00:05:08;5,99;4,00;9,99;41129;411290;101147
2;16;0000;2024-03-03 00:00;2025-01-07 00:04:42;2025-01-07 00:05:08;13,02;8,68;21,70;79755;797550;303441
2;17;0001;2024-03-07 00:00;2025-01-07 00:05:08;2025-01-07 00:05:14;3,07;2,05;5,12;10563;105630;101146
2;17;0002;2024-03-07 00:00;2025-01-07 00:05:15;2025-01-07 00:05:22;3,96;2,64;6,60;28310;283100;101146
2;17;0003;2024-03-07 00:00;2025-01-07 00:05:23;2025-01-07 00:05:34;6,16;4,11;10,27;41223;412230;101146
2;17;0000;2024-03-07 00:00;2025-01-07 00:05:08;2025-01-07 00:05:34;13,19;8,80;21,99;80096;800960;303438
2;18;0001;2024-03-11 00:00;2025-01-07 00:05:34;2025-01-07 00:05:41;3,08;2,05;5,13;10531;105310;101146
2;18;0002;2024-03-11 00:00;2025-01-07 00:05:41;2025-01-07 00:05:49;4,14;2,76;6,90;28199;281990;101146
2;18;0003;2024-03-11 00:00;2025-01-07 00:05:49;2025-01-07 00:06:00;6,22;4,15;10,37;41253;412530;101146
2;18;0000;2024-03-11 00:00;2025-01-07 00:05:34;2025-01-07 00:06:00;13,44;8,96;22,40;79983;799830;303438
2;19;0001;2024-03-15 00:00;2025-01-07 00:06:01;2025-01-07 00:06:07;3,12;2,08;5,20;10490;104900;101146
2;19;0002;2024-03-15 00:00;2025-01-07 00:06:07;2025-01-07 00:06:15;4,08;2,72;6,80;28247;282470;101146
2;19;0003;2024-03-15 00:00;2025-01-07 00:06:15;2025-01-07 00:06:27;6,26;4,17;10,44;41132;411320;101146
2;19;0000;2024-03-15 00:00;2025-01-07 00:06:01;2025-01-07 00:06:27;13,46;8,97;22,43;79869;798690;303438
2;20;0001;2024-03-19 00:00;2025-01-07 00:06:27;2025-01-07 00:06:34;3,25;2,17;5,42;10496;104960;101146
2;20;0002;2024-03-19 00:00;2025-01-07 00:06:34;2025-01-07 00:06:43;4,79;3,19;7,98;28192;281920;101146
2;20;0003;2024-03-19 00:00;2025-01-07 00:06:43;2025-01-07 00:06:56;6,64;4,42;11,06;41162;411620;101146
2;20;0000;2024-03-19 00:00;2025-01-07 00:06:27;2025-01-07 00:06:56;14,68;9,78;24,46;79850;798500;303438
2;21;0001;2024-03-23 00:00;2025-01-07 00:06:56;2025-01-07 00:07:03;3,25;2,17;5,42;10480;104800;101146
2;21;0002;2024-03-23 00:00;2025-01-07 00:07:03;2025-01-07 00:07:12;4,77;3,18;7,94;28392;283920;101146
2;21;0003;2024-03-23 00:00;2025-01-07 00:07:12;2025-01-07 00:07:24;6,41;4,27;10,68;41222;412220;101146
2;21;0000;2024-03-23 00:00;2025-01-07 00:06:56;2025-01-07 00:07:24;14,43;9,62;24,04;80094;800940;303438
3;2;0001;2024-01-07 00:00;2025-01-07 00:07:24;2025-01-07 00:07:30;2,76;1,84;4,59;10559;105590;101150
3;2;0002;2024-01-07 00:00;2025-01-07 00:07:30;2025-01-07 00:07:39;4,58;3,05;7,64;28365;283650;101150
3;2;0003;2024-01-07 00:00;2025-01-07 00:07:40;2025-01-07 00:07:51;6,30;4,20;10,50;41403;414030;101150
3;2;0000;2024-01-07 00:00;2025-01-07 00:07:24;2025-01-07 00:07:51;13,63;9,09;22,72;80327;803270;303450
3;3;0001;2024-01-11 00:00;2025-01-07 00:07:52;2025-01-07 00:07:57;2,72;1,81;4,53;10545;105450;101150
3;3;0002;2024-01-11 00:00;2025-01-07 00:07:57;2025-01-07 00:08:06;4,29;2,86;7,15;28304;283040;101150
3;3;0003;2024-01-11 00:00;2025-01-07 00:08:06;2025-01-07 00:08:16;5,40;3,60;8,99;41120;411200;101150
