COD_BASE,COD_VER_EXEC,COD_CUBE,DATA_EXEC,CUBE_START_TIME,CUBE_END_TIME,SELECT_TIME,WRITE_TIME,TOTAL_TIME,TUPLAS_GRAVADAS,VALORES_GRAVADOS,REGISTROS_SELECIONADOS
3,7,0000,2024-01-27 00:00,2025-02-05 04:00:38,2025-02-05 04:03:00,82.78,55.18,137.96,1243722,12437220,19192866
3,8,0001,2024-01-31 00:00,2025-02-05 04:03:01,2025-02-05 04:03:18,9.67,6.45,16.12,41087,410870,6410265
3,8,0002,2024-01-31 00:00,2025-02-05 04:03:18,2025-02-05 04:03:54,20.67,13.78,34.45,340791,3407910,6410265
3,8,0003,2024-01-31 00:00,2025-02-05 04:03:54,2025-02-05 04:05:24,53.31,35.54,88.86,861329,8613290,6410265
3,8,0000,2024-01-31 00:00,2025-02-05 04:03:01,2025-02-05 04:05:24,83.66,55.77,139.43,1243207,12432070,19230795
3,9,0001,2024-02-04 00:00,2025-02-05 04:05:26,2025-02-05 04:05:42,9.04,6.03,15.06,41082,410820,6422908
3,9,0002,2024-02-04 00:00,2025-02-05 04:05:42,2025-02-05 04:06:19,21.53,14.35,35.88,340675,3406750,6422908
3,9,0003,2024-02-04 00:00,2025-02-05 04:06:19,2025-02-05 04:07:54,55.77,37.18,92.95,860916,8609160,6422908
3,9,0000,2024-02-04 00:00,2025-02-05 04:05:26,2025-02-05 04:07:54,86.34,57.56,143.90,1242673,12426730,19268724
3,10,0001,2024-02-08 00:00,2025-02-05 04:07:55,2025-02-05 04:08:11,9.29,6.19,15.48,41075,410750,6435551
3,10,0002,2024-02-08 00:00,2025-02-05 04:08:11,2025-02-05 04:08:50,22.46,14.97,37.43,340559,3405590,6435551
3,10,0003,2024-02-08 00:00,2025-02-05 04:08:50,2025-02-05 04:10:25,56.36,37.57,93.93,860538,8605380,6435551
3,10,0000,2024-02-08 00:00,2025-02-05 04:07:55,2025-02-05 04:10:25,88.11,58.74,146.84,1242172,12421720,19306653
3,11,0001,2024-02-12 00:00,2025-02-05 04:10:26,2025-02-05 04:10:43,9.21,6.14,15.34,41070,410700,6448194
3,11,0002,2024-02-12 00:00,2025-02-05 04:10:43,2025-02-05 04:11:22,23.10,15.40,38.50,340419,3404190,6448194
3,11,0003,2024-02-12 00:00,2025-02-05 04:11:22,2025-02-05 04:13:03,59.69,39.79,99.48,860094,8600940,6448194
3,11,0000,2024-02-12 00:00,2025-02-05 04:10:26,2025-02-05 04:13:03,91.99,61.33,153.32,1241583,12415830,19344582
3,12,0001,2024-02-16 00:00,2025-02-05 04:13:05,2025-02-05 04:13:22,9.65,6.43,16.08,41064,410640,6460837
3,12,0002,2024-02-16 00:00,2025-02-05 04:13:22,2025-02-05 04:14:01,22.49,14.99,37.49,340297,3402970,6460837
3,12,0003,2024-02-16 00:00,2025-02-05 04:14:01,2025-02-05 04:15:39,57.88,38.59,96.47,859701,8597010,6460837
3,12,0000,2024-02-16 00:00,2025-02-05 04:13:05,2025-02-05 04:15:39,90.02,60.01,150.03,1241062,12410620,19382511
3,13,0001,2024-02-20 00:00,2025-02-05 04:15:41,2025-02-05 04:15:57,9.49,6.33,15.82,41055,410550,6473480
3,13,0002,2024-02-20 00:00,2025-02-05 04:15:57,2025-02-05 04:16:36,22.40,14.93,37.33,340186,3401860,6473480
3,13,0003,2024-02-20 00:00,2025-02-05 04:16:36,2025-02-05 04:18:24,64.19,42.79,106.98,859318,8593180,6473480
3,13,0000,2024-02-20 00:00,2025-02-05 04:15:41,2025-02-05 04:18:24,96.08,64.05,160.13,1240559,12405590,19420440
3,14,0001,2024-02-24 00:00,2025-02-05 04:18:25,2025-02-05 04:18:43,9.93,6.62,16.56,41046,410460,6486123
3,14,0002,2024-02-24 00:00,2025-02-05 04:18:43,2025-02-05 04:19:22,22.98,15.32,38.30,340049,3400490,6486123
3,14,0003,2024-02-24 00:00,2025-02-05 04:19:23,2025-02-05 04:21:07,62.23,41.49,103.72,858903,8589030,6486123
3,14,0000,2024-02-24 00:00,2025-02-05 04:18:25,2025-02-05 04:21:07,95.15,63.43,158.59,1239998,12399980,19458369
3,15,0001,2024-02-28 00:00,2025-02-05 04:21:09,2025-02-05 04:21:25,8.95,5.97,14.92,41037,410370,6498766
3,15,0002,2024-02-28 00:00,2025-02-05 04:21:25,2025-02-05 04:22:06,23.87,15.92,39.79,339926,3399260,6498766
3,15,0003,2024-02-28 00:00,2025-02-05 04:22:06,2025-02-05 04:23:56,65.33,43.55,108.88,858467,8584670,6498766
3,15,0000,2024-02-28 00:00,2025-02-05 04:21:09,2025-02-05 04:23:56,98.15,65.43,163.58,1239430,12394300,19496298
3,16,0001,2024-03-03 00:00,2025-02-05 04:23:58,2025-02-05 04:24:14,9.15,6.10,15.25,41031,410310,6511409
3,16,0002,2024-03-03 00:00,2025-02-05 04:24:14,2025-02-05 04:24:53,23.02,15.35,38.36,339789,3397890,6511409
3,16,0003,2024-03-03 00:00,2025-02-05 04:24:53,2025-02-05 04:26:44,65.88,43.92,109.80,858058,8580580,6511409
3,16,0000,2024-03-03 00:00,2025-02-05 04:23:58,2025-02-05 04:26:44,98.05,65.37,163.41,1238878,12388780,19534227
3,17,0001,2024-03-07 00:00,2025-02-05 04:26:46,2025-02-05 04:27:03,9.60,6.40,16.00,41022,410220,6524053
3,17,0002,2024-03-07 00:00,2025-02-05 04:27:03,2025-02-05 04:27:44,24.02,16.02,40.04,339680,3396800,6524053
3,17,0003,2024-03-07 00:00,2025-02-05 04:27:44,2025-02-05 04:29:40,68.52,45.68,114.19,857641,8576410,6524053
3,17,0000,2024-03-07 00:00,2025-02-05 04:26:46,2025-02-05 04:29:40,102.14,68.09,170.24,1238343,12383430,19572159
3,18,0001,2024-03-11 00:00,2025-02-05 04:29:42,2025-02-05 04:29:58,9.13,6.09,15.22,41017,410170,6536697
3,18,0002,2024-03-11 00:00,2025-02-05 04:29:58,2025-02-05 04:30:37,22.77,15.18,37.94,339540,3395400,6536697
3,18,0003,2024-03-11 00:00,2025-02-05 04:30:37,2025-02-05 04:32:31,67.92,45.28,113.19,857230,8572300,6536697
3,18,0000,2024-03-11 00:00,2025-02-05 04:29:42,2025-02-05 04:32:31,99.81,66.54,166.35,1237787,12377870,19610091
3,19,0001,2024-03-15 00:00,2025-02-05 04:32:33,2025-02-05 04:32:48,8.72,5.81,14.53,41015,410150,6549341
3,19,0002,2024-03-15 00:00,2025-02-05 04:32:48,2025-02-05 04:33:29,23.92,15.94,39.86,339427,3394270,6549341
3,19,0003,2024-03-15 00:00,2025-02-05 04:33:29,2025-02-05 04:35:27,69.77,46.52,116.29,856838,8568380,6549341
3,19,0000,2024-03-15 00:00,2025-02-05 04:32:33,2025-02-05 04:35:27,102.40,68.27,170.67,1237280,12372800,19648023
3,20,0001,2024-03-19 00:00,2025-02-05 04:35:28,2025-02-05 04:35:43,8.56,5.71,14.27,41007,410070,6561985
3,20,0002,2024-03-19 00:00,2025-02-05 04:35:43,2025-02-05 04:36:23,23.22,15.48,38.70,339308,3393080,6561985
3,20,0003,2024-03-19 00:00,2025-02-05 04:36:23,2025-02-05 04:38:19,69.03,46.02,115.05,856450,8564500,6561985
3,20,0000,2024-03-19 00:00,2025-02-05 04:35:28,2025-02-05 04:38:19,100.81,67.21,168.01,1236765,12367650,19685955
3,21,0001,2024-03-23 00:00,2025-02-05 04:38:21,2025-02-05 04:38:36,8.74,5.83,14.57,41000,410000,6574629
3,21,0002,2024-03-23 00:00,2025-02-05 04:38:36,2025-02-05 04:39:18,24.20,16.14,40.34,339181,3391810,6574629
3,21,0003,2024-03-23 00:00,2025-02-05 04:39:18,2025-02-05 04:41:17,70.72,47.15,117.87,856034,8560340,6574629
3,21,0000,2024-03-23 00:00,2025-02-05 04:38:21,2025-02-05 04:41:17,103.67,69.11,172.78,1236215,12362150,19723887
4,1,0001,2024-01-03 00:00,2025-02-05 04:41:18,2025-02-05 04:41:33,7.95,5.30,13.26,41098,410980,6321759
4,1,0002,2024-01-03 00:00,2025-02-05 04:41:33,2025-02-05 04:41:57,14.15,9.43,23.58,341667,3416670,6321759
4,1,0003,2024-01-03 00:00,2025-02-05 04:41:58,2025-02-05 04:42:47,29.31,19.54,48.86,863621,8636210,6321759
4,1,0000,2024-01-03 00:00,2025-02-05 04:41:18,2025-02-05 04:42:47,51.42,34.28,85.70,1246386,12463860,18965277
4,2,0001,2024-01-07 00:00,2025-02-05 04:42:48,2025-02-05 04:43:03,8.15,5.43,13.58,41090,410900,6334403
4,2,0002,2024-01-07 00:00,2025-02-05 04:43:03,2025-02-05 04:43:30,15.43,10.29,25.72,341546,3415460,6334403
4,2,0003,2024-01-07 00:00,2025-02-05 04:43:30,2025-02-05 04:44:20,29.57,19.71,49.28,863232,8632320,6334403
4,2,0000,2024-01-07 00:00,2025-02-05 04:42:48,2025-02-05 04:44:20,53.15,35.43,88.58,1245868,12458680,19003209
4,3,0001,2024-01-11 00:00,2025-02-05 04:44:21,2025-02-05 04:44:36,8.16,5.44,13.60,41078,410780,6347047
4,3,0002,2024-01-11 00:00,2025-02-05 04:44:36,2025-02-05 04:45:02,15.41,10.27,25.68,341433,3414330,6347047
4,3,0003,2024-01-11 00:00,2025-02-05 04:45:03,2025-02-05 04:46:00,33.65,22.43,56.08,862832,8628320,6347047
4,3,0000,2024-01-11 00:00,2025-02-05 04:44:21,2025-02-05 04:46:00,57.22,38.15,95.36,1245343,12453430,19041141
4,4,0001,2024-01-15 00:00,2025-02-05 04:46:00,2025-02-05 04:46:15,7.97,5.31,13.28,41065,410650,6359691
4,4,0002,2024-01-15 00:00,2025-02-05 04:46:15,2025-02-05 04:46:40,14.81,9.87,24.68,341322,3413220,6359691
4,4,0003,2024-01-15 00:00,2025-02-05 04:46:40,2025-02-05 04:47:45,38.45,25.63,64.08,862448,8624480,6359691
4,4,0000,2024-01-15 00:00,2025-02-05 04:46:00,2025-02-05 04:47:45,61.22,40.81,102.04,1244835,12448350,19079073
4,5,0001,2024-01-19 00:00,2025-02-05 04:47:47,2025-02-05 04:48:01,7.92,5.28,13.21,41060,410600,6372335
4,5,0002,2024-01-19 00:00,2025-02-05 04:48:01,2025-02-05 04:48:29,15.86,10.57,26.43,341182,3411820,6372335
4,5,0003,2024-01-19 00:00,2025-02-05 04:48:29,2025-02-05 04:49:38,40.95,27.30,68.25,862045,8620450,6372335
4,5,0000,2024-01-19 00:00,2025-02-05 04:47:47,2025-02-05 04:49:38,64.73,43.16,107.89,1244287,12442870,19117005
4,6,0001,2024-01-23 00:00,2025-02-05 04:49:39,2025-02-05 04:49:54,8.06,5.37,13.44,41054,410540,6384979
4,6,0002,2024-01-23 00:00,2025-02-05 04:49:54,2025-02-05 04:50:21,16.12,10.75,26.87,341053,3410530,6384979
4,6,0003,2024-01-23 00:00,2025-02-05 04:50:22,2025-02-05 04:51:48,51.64,34.43,86.07,861637,8616370,6384979
4,6,0000,2024-01-23 00:00,2025-02-05 04:49:39,2025-02-05 04:51:48,75.82,50.55,126.37,1243744,12437440,19154937
4,7,0001,2024-01-27 00:00,2025-02-05 04:51:51,2025-02-05 04:52:09,10.05,6.70,16.75,41041,410410,6397622
4,7,0002,2024-01-27 00:00,2025-02-05 04:52:09,2025-02-05 04:52:39,17.42,11.61,29.03,340907,3409070,6397622
4,7,0003,2024-01-27 00:00,2025-02-05 04:52:39,2025-02-05 04:53:56,45.49,30.33,75.82,861229,8612290,6397622
4,7,0000,2024-01-27 00:00,2025-02-05 04:51:51,2025-02-05 04:53:56,72.96,48.64,121.61,1243177,12431770,19192866
4,8,0001,2024-01-31 00:00,2025-02-05 04:53:57,2025-02-05 04:54:11,8.08,5.39,13.46,41035,410350,6410265
4,8,0002,2024-01-31 00:00,2025-02-05 04:54:11,2025-02-05 04:54:42,17.95,11.97,29.92,340771,3407710,6410265
4,8,0003,2024-01-31 00:00,2025-02-05 04:54:42,2025-02-05 04:56:00,46.14,30.76,76.90,860831,8608310,6410265
4,8,0000,2024-01-31 00:00,2025-02-05 04:53:57,2025-02-05 04:56:00,72.17,48.12,120.29,1242637,12426370,19230795
4,9,0001,2024-02-04 00:00,2025-02-05 04:56:02,2025-02-05 04:56:16,8.07,5.38,13.45,41026,410260,6422908
4,9,0002,2024-02-04 00:00,2025-02-05 04:56:16,2025-02-05 04:56:48,18.45,12.30,30.74,340642,3406420,6422908
4,9,0003,2024-02-04 00:00,2025-02-05 04:56:48,2025-02-05 04:58:11,49.19,32.80,81.99,860419,8604190,6422908
4,9,0000,2024-02-04 00:00,2025-02-05 04:56:02,2025-02-05 04:58:11,75.71,50.47,126.18,1242087,12420870,19268724
4,10,0001,2024-02-08 00:00,2025-02-05 04:58:12,2025-02-05 04:58:27,8.26,5.51,13.77,41023,410230,6435551
4,10,0002,2024-02-08 00:00,2025-02-05 04:58:27,2025-02-05 04:59:00,19.55,13.04,32.59,340514,3405140,6435551
4,10,0003,2024-02-08 00:00,2025-02-05 04:59:01,2025-02-05 05:00:26,50.78,33.85,84.63,859994,8599940,6435551
4,10,0000,2024-02-08 00:00,2025-02-05 04:58:12,2025-02-05 05:00:26,78.59,52.40,130.99,1241531,12415310,19306653
4,11,0001,2024-02-12 00:00,2025-02-05 05:00:27,2025-02-05 05:00:42,8.24,5.50,13.74,41018,410180,6448194
4,11,0002,2024-02-12 00:00,2025-02-05 05:00:42,2025-02-05 05:01:16,19.97,13.31,33.29,340394,3403940,6448194
4,11,0003,2024-02-12 00:00,2025-02-05 05:01:16,2025-02-05 05:02:46,53.11,35.41,88.52,859594,8595940,6448194
4,11,0000,2024-02-12 00:00,2025-02-05 05:00:27,2025-02-05 05:02:46,81.32,54.22,135.54,1241006,12410060,19344582
4,12,0001,2024-02-16 00:00,2025-02-05 05:02:48,2025-02-05 05:03:02,8.17,5.45,13.62,41006,410060,6460837
4,12,0002,2024-02-16 00:00,2025-02-05 05:03:02,2025-02-05 05:03:37,20.62,13.75,34.36,340257,3402570,6460837
4,12,0003,2024-02-16 00:00,2025-02-05 05:03:38,2025-02-05 05:05:08,53.44,35.63,89.07,859177,8591770,6460837
4,12,0000,2024-02-16 00:00,2025-02-05 05:02:48,2025-02-05 05:05:08,82.23,54.82,137.05,1240440,12404400,19382511
4,13,0001,2024-02-20 00:00,2025-02-05 05:05:09,2025-02-05 05:05:24,8.40,5.60,14.01,40993,409930,6473480
4,13,0002,2024-02-20 00:00,2025-02-05 05:05:24,2025-02-05 05:05:59,20.30,13.53,33.83,340138,3401380,6473480
4,13,0003,2024-02-20 00:00,2025-02-05 05:05:59,2025-02-05 05:07:33,56.05,37.37,93.42,858773,8587730,6473480
4,13,0000,2024-02-20 00:00,2025-02-05 05:05:09,2025-02-05 05:07:33,84.75,56.50,141.26,1239904,12399040,19420440
4,14,0001,2024-02-24 00:00,2025-02-05 05:07:35,2025-02-05 05:07:49,8.27,5.52,13.79,40990,409900,6486123
4,14,0002,2024-02-24 00:00,2025-02-05 05:07:49,2025-02-05 05:08:25,21.09,14.06,35.15,340003,3400030,6486123
4,14,0003,2024-02-24 00:00,2025-02-05 05:08:26,2025-02-05 05:10:05,59.29,39.52,98.81,858377,8583770,6486123
4,14,0000,2024-02-24 00:00,2025-02-05 05:07:35,2025-02-05 05:10:05,88.65,59.10,147.75,1239370,12393700,19458369
4,15,0001,2024-02-28 00:00,2025-02-05 05:10:07,2025-02-05 05:10:22,8.33,5.55,13.88,40985,409850,6498766
4,15,0002,2024-02-28 00:00,2025-02-05 05:10:22,2025-02-05 05:11:00,22.11,14.74,36.85,339869,3398690,6498766
4,15,0003,2024-02-28 00:00,2025-02-05 05:11:00,2025-02-05 05:12:43,61.44,40.96,102.40,857942,8579420,6498766
4,15,0000,2024-02-28 00:00,2025-02-05 05:10:07,2025-02-05 05:12:43,91.88,61.25,153.13,1238796,12387960,19496298
4,16,0001,2024-03-03 00:00,2025-02-05 05:12:45,2025-02-05 05:12:59,8.38,5.59,13.97,40982,409820,6511409
4,16,0002,2024-03-03 00:00,2025-02-05 05:13:00,2025-02-05 05:13:37,21.64,14.42,36.06,339753,3397530,6511409
4,16,0003,2024-03-03 00:00,2025-02-05 05:13:37,2025-02-05 05:15:22,62.56,41.71,104.27,857564,8575640,6511409
4,16,0000,2024-03-03 00:00,2025-02-05 05:12:45,2025-02-05 05:15:22,92.58,61.72,154.31,1238299,12382990,19534227
4,17,0001,2024-03-07 00:00,2025-02-05 05:15:24,2025-02-05 05:15:39,8.37,5.58,13.94,40973,409730,6524053
4,17,0002,2024-03-07 00:00,2025-02-05 05:15:39,2025-02-05 05:16:17,22.53,15.02,37.55,339623,3396230,6524053
4,17,0003,2024-03-07 00:00,2025-02-05 05:16:18,2025-02-05 05:18:05,63.87,42.58,106.44,857146,8571460,6524053
4,17,0000,2024-03-07 00:00,2025-02-05 05:15:24,2025-02-05 05:18:05,94.76,63.17,157.93,1237742,12377420,19572159
4,18,0001,2024-03-11 00:00,2025-02-05 05:18:07,2025-02-05 05:18:22,8.46,5.64,14.11,40968,409680,6536697
4,18,0002,2024-03-11 00:00,2025-02-05 05:18:22,2025-02-05 05:19:00,22.16,14.77,36.94,339502,3395020,6536697
4,18,0003,2024-03-11 00:00,2025-02-05 05:19:00,2025-02-05 05:20:51,65.99,44.00,109.99,856787,8567870,6536697
4,18,0000,2024-03-11 00:00,2025-02-05 05:18:07,2025-02-05 05:20:51,96.62,64.41,161.03,1237257,12372570,19610091
4,19,0001,2024-03-15 00:00,2025-02-05 05:20:53,2025-02-05 05:21:08,8.54,5.69,14.23,40963,409630,6549341
4,19,0002,2024-03-15 00:00,2025-02-05 05:21:08,2025-02-05 05:21:46,22.49,14.99,37.48,339402,3394020,6549341
4,19,0003,2024-03-15 00:00,2025-02-05 05:21:46,2025-02-05 05:23:39,66.87,44.58,111.44,856420,8564200,6549341
4,19,0000,2024-03-15 00:00,2025-02-05 05:20:53,2025-02-05 05:23:39,97.89,65.26,163.16,1236785,12367850,19648023
4,20,0001,2024-03-19 00:00,2025-02-05 05:23:40,2025-02-05 05:23:55,8.38,5.59,13.97,40957,409570,6561985
4,20,0002,2024-03-19 00:00,2025-02-05 05:23:55,2025-02-05 05:24:34,22.65,15.10,37.74,339272,3392720,6561985
4,20,0003,2024-03-19 00:00,2025-02-05 05:24:34,2025-02-05 05:26:26,66.51,44.34,110.84,856004,8560040,6561985
4,20,0000,2024-03-19 00:00,2025-02-05 05:23:40,2025-02-05 05:26:26,97.54,65.02,162.56,1236233,12362330,19685955
4,21,0001,2024-03-23 00:00,2025-02-05 05:26:27,2025-02-05 05:26:43,8.66,5.77,14.43,40951,409510,6574629
4,21,0002,2024-03-23 00:00,2025-02-05 05:26:43,2025-02-05 05:27:24,23.93,15.95,39.88,339117,3391170,6574629
4,21,0003,2024-03-23 00:00,2025-02-05 05:27:24,2025-02-05 05:29:19,68.52,45.68,114.21,855604,8556040,6574629
4,21,0000,2024-03-23 00:00,2025-02-05 05:26:27,2025-02-05 05:29:19,101.11,67.40,168.51,1235672,12356720,19723887
5,1,0001,2024-01-03 00:00,2025-02-05 05:29:20,2025-02-05 05:29:35,7.78,5.18,12.96,41132,411320,6321759
5,1,0002,2024-01-03 00:00,2025-02-05 05:29:35,2025-02-05 05:29:58,13.64,9.09,22.73,342091,3420910,6321759
5,1,0003,2024-01-03 00:00,2025-02-05 05:29:59,2025-02-05 05:30:44,26.44,17.63,44.07,864438,8644380,6321759
5,1,0000,2024-01-03 00:00,2025-02-05 05:29:20,2025-02-05 05:30:44,47.86,31.91,79.77,1247661,12476610,18965277
5,2,0001,2024-01-07 00:00,2025-02-05 05:30:45,2025-02-05 05:30:59,8.01,5.34,13.35,41127,411270,6334403
5,2,0002,2024-01-07 00:00,2025-02-05 05:30:59,2025-02-05 05:31:24,14.30,9.53,23.83,341967,3419670,6334403
5,2,0003,2024-01-07 00:00,2025-02-05 05:31:24,2025-02-05 05:32:13,28.94,19.30,48.24,864089,8640890,6334403
5,2,0000,2024-01-07 00:00,2025-02-05 05:30:45,2025-02-05 05:32:13,51.25,34.17,85.42,1247183,12471830,19003209
5,3,0001,2024-01-11 00:00,2025-02-05 05:32:14,2025-02-05 05:32:28,7.93,5.29,13.22,41121,411210,6347047
5,3,0002,2024-01-11 00:00,2025-02-05 05:32:28,2025-02-05 05:32:53,14.55,9.70,24.26,341856,3418560,6347047
5,3,0003,2024-01-11 00:00,2025-02-05 05:32:53,2025-02-05 05:33:50,33.65,22.43,56.09,863676,8636760,6347047
5,3,0000,2024-01-11 00:00,2025-02-05 05:32:14,2025-02-05 05:33:50,56.14,37.42,93.56,1246653,12466530,19041141
5,4,0001,2024-01-15 00:00,2025-02-05 05:33:52,2025-02-05 05:34:06,7.94,5.29,13.23,41111,411110,6359691
5,4,0002,2024-01-15 00:00,2025-02-05 05:34:06,2025-02-05 05:34:31,14.83,9.89,24.72,341738,3417380,6359691
5,4,0003,2024-01-15 00:00,2025-02-05 05:34:32,2025-02-05 05:35:37,38.99,25.99,64.98,863234,8632340,6359691
5,4,0000,2024-01-15 00:00,2025-02-05 05:33:52,2025-02-05 05:35:37,61.75,41.17,102.92,1246083,12460830,19079073
5,5,0001,2024-01-19 00:00,2025-02-05 05:35:39,2025-02-05 05:35:53,8.15,5.43,13.58,41101,411010,6372335
5,5,0002,2024-01-19 00:00,2025-02-05 05:35:53,2025-02-05 05:36:19,15.19,10.13,25.32,341621,3416210,6372335
5,5,0003,2024-01-19 00:00,2025-02-05 05:36:19,2025-02-05 05:37:29,41.25,27.50,68.76,862835,8628350,6372335
5,5,0000,2024-01-19 00:00,2025-02-05 05:35:39,2025-02-05 05:37:29,64.59,43.06,107.65,1245557,12455570,19117005
5,6,0001,2024-01-23 00:00,2025-02-05 05:37:30,2025-02-05 05:37:45,8.04,5.36,13.39,41090,410900,6384979
5,6,0002,2024-01-23 00:00,2025-02-05 05:37:45,2025-02-05 05:38:13,16.29,10.86,27.15,341495,3414950,6384979
5,6,0003,2024-01-23 00:00,2025-02-05 05:38:13,2025-02-05 05:39:26,43.60,29.07,72.67,862417,8624170,6384979
5,6,0000,2024-01-23 00:00,2025-02-05 05:37:30,2025-02-05 05:39:26,67.93,45.28,113.21,1245002,12450020,19154937
5,7,0001,2024-01-27 00:00,2025-02-05 05:39:28,2025-02-05 05:39:42,8.17,5.44,13.61,41079,410790,6397622
5,7,0002,2024-01-27 00:00,2025-02-05 05:39:42,2025-02-05 05:40:12,17.27,11.51,28.78,341389,3413890,6397622
5,7,0003,2024-01-27 00:00,2025-02-05 05:40:12,2025-02-05 05:41:28,45.16,30.10,75.26,862025,8620250,6397622
5,7,0000,2024-01-27 00:00,2025-02-05 05:39:28,2025-02-05 05:41:28,70.59,47.06,117.65,1244493,12444930,19192866
5,8,0001,2024-01-31 00:00,2025-02-05 05:41:29,2025-02-05 05:41:44,8.22,5.48,13.69,41073,410730,6410265
5,8,0002,2024-01-31 00:00,2025-02-05 05:41:44,2025-02-05 05:42:15,18.17,12.11,30.28,341269,3412690,6410265
5,8,0003,2024-01-31 00:00,2025-02-05 05:42:15,2025-02-05 05:43:35,47.22,31.48,78.69,861635,8616350,6410265
5,8,0000,2024-01-31 00:00,2025-02-05 05:41:29,2025-02-05 05:43:35,73.60,49.07,122.66,1243977,12439770,19230795
5,9,0001,2024-02-04 00:00,2025-02-05 05:43:36,2025-02-05 05:43:50,8.14,5.43,13.57,41065,410650,6422908
5,9,0002,2024-02-04 00:00,2025-02-05 05:43:50,2025-02-05 05:44:23,18.80,12.53,31.34,341124,3411240,6422908
5,9,0003,2024-02-04 00:00,2025-02-05 05:44:23,2025-02-05 05:45:46,49.40,32.94,82.34,861218,8612180,6422908
5,9,0000,2024-02-04 00:00,2025-02-05 05:43:36,2025-02-05 05:45:46,76.35,50.90,127.24,1243407,12434070,19268724
5,10,0001,2024-02-08 00:00,2025-02-05 05:45:48,2025-02-05 05:46:03,8.33,5.55,13.88,41053,410530,6435551
5,10,0002,2024-02-08 00:00,2025-02-05 05:46:03,2025-02-05 05:46:36,19.27,12.85,32.12,340996,3409960,6435551
5,10,0003,2024-02-08 00:00,2025-02-05 05:46:36,2025-02-05 05:48:01,50.24,33.49,83.73,860816,8608160,6435551
5,10,0000,2024-02-08 00:00,2025-02-05 05:45:48,2025-02-05 05:48:01,77.83,51.89,129.72,1242865,12428650,19306653
5,11,0001,2024-02-12 00:00,2025-02-05 05:48:03,2025-02-05 05:48:18,8.77,5.84,14.61,41047,410470,6448194
5,11,0002,2024-02-12 00:00,2025-02-05 05:48:18,2025-02-05 05:48:53,20.25,13.50,33.76,340888,3408880,6448194
5,11,0003,2024-02-12 00:00,2025-02-05 05:48:53,2025-02-05 05:50:22,52.88,35.25,88.13,860442,8604420,6448194
5,11,0000,2024-02-12 00:00,2025-02-05 05:48:03,2025-02-05 05:50:22,81.90,54.60,136.49,1242377,12423770,19344582
5,12,0001,2024-02-16 00:00,2025-02-05 05:50:24,2025-02-05 05:50:38,8.17,5.45,13.62,41041,410410,6460837
5,12,0002,2024-02-16 00:00,2025-02-05 05:50:38,2025-02-05 05:51:14,20.54,13.70,34.24,340769,3407690,6460837
5,12,0003,2024-02-16 00:00,2025-02-05 05:51:14,2025-02-05 05:52:45,53.96,35.97,89.93,860051,8600510,6460837
5,12,0000,2024-02-16 00:00,2025-02-05 05:50:24,2025-02-05 05:52:45,82.68,55.12,137.80,1241861,12418610,19382511
5,13,0001,2024-02-20 00:00,2025-02-05 05:52:47,2025-02-05 05:53:02,8.39,5.60,13.99,41034,410340,6473480
5,13,0002,2024-02-20 00:00,2025-02-05 05:53:02,2025-02-05 05:53:37,20.47,13.64,34.11,340647,3406470,6473480
5,13,0003,2024-02-20 00:00,2025-02-05 05:53:37,2025-02-05 05:55:11,56.15,37.44,93.59,859665,8596650,6473480
5,13,0000,2024-02-20 00:00,2025-02-05 05:52:47,2025-02-05 05:55:11,85.02,56.68,141.69,1241346,12413460,19420440
5,14,0001,2024-02-24 00:00,2025-02-05 05:55:13,2025-02-05 05:55:28,8.31,5.54,13.85,41026,410260,6486123
5,14,0002,2024-02-24 00:00,2025-02-05 05:55:28,2025-02-05 05:56:05,21.25,14.16,35.41,340537,3405370,6486123
5,14,0003,2024-02-24 00:00,2025-02-05 05:56:05,2025-02-05 05:57:44,58.95,39.30,98.25,859256,8592560,6486123
